,Feature,Coef
64,GarageCond_TA,0.006266616360813168
65,BsmtQual_Gd,-0.006012108440643203
66,BsmtExposure_No,-0.005905687864544414
67,FireplaceQu_Gd,0.005883148354929763
68,MSZoning_RH,0.005825580424378884
69,GarageQual_TA,0.005725798310671502
70,GarageType_Detchd,0.005635096991632812
71,Exterior1st_HdBoard,-0.00535738490235308
72,MasVnrArea,0.004755338041243113
73,MoSold_11,-0.004594085527928314
74,Exterior1st_VinylSd,0.004565237108172385
75,MoSold_7,0.004173720014665388
76,Fence_None,0.003382405297448354
77,MoSold_10,-0.0032282752782848844
78,HouseStyle_SLvl,0.0030682934575831026
79,Alley_None,-0.0030303221220723156
80,MSSubClass_90,-0.0028670243865914114
81,GarageQual_Po_Fa,-0.0023352951879930884
82,Foundation_CBlock,-0.0019566496481714496
83,Exterior2nd_HdBoard,-0.00185388569942861
84,MoSold_6,0.001646267553104256
85,FireplaceQu_None,-0.0015518517615579698
86,GarageType_Attchd,0.0012196332460456757
87,ExterQual_TA,-0.000978000421434878
88,Neighborhood_NAmes,-0.0006676184541932686
89,BldgType_Duplex,-0.000382866594005782
90,LowQualFinSF,1.758359338855883e-05
91,1stFlrSF,0.0
92,BedroomAbvGr,0.0
93,PosA,-0.0
94,PosN,-0.0
95,RRAn,-0.0
96,Has2ndFlr,-0.0
97,BsmtHasBath,-0.0
98,OverallQualCon,0.0
99,HasBsmt,-0.0
100,GarageFinish_Fin,0.0
101,GarageFinish_RFn,0.0
102,GarageFinish_Unf,-0.0
103,GarageType_Basment,-0.0
104,GarageType_BuiltIn,0.0
105,GarageType_CarPort,-0.0
106,GarageCond_Fa,-0.0
107,GarageCond_Gd,0.0
108,BsmtQual_Fa,0.0
109,BsmtQual_TA,-0.0
110,BsmtCond_Gd,-0.0
111,BsmtExposure_Av,0.0
112,BsmtExposure_Mn,-0.0
113,LotConfig_FR2,-0.0
114,LotConfig_Inside,-0.0
115,LandContour_HLS,0.0
116,LandContour_Low,-0.0
117,LandContour_Lvl,0.0
118,Exterior1st_CemntBd,-0.0
119,Exterior1st_Plywood,-0.0
120,Exterior1st_Stucco,0.0
121,Exterior1st_WdShing,0.0
122,Exterior2nd_BrkFace,-0.0
123,Exterior2nd_CmentBd,-0.0
124,Exterior2nd_ImStucc,-0.0
125,Exterior2nd_MetalSd,0.0
126,Exterior2nd_Plywood,-0.0
127,Exterior2nd_Stucco,0.0
128,Exterior2nd_VinylSd,0.0
129,Exterior2nd_Wd Sdng,0.0
130,Exterior2nd_Wd Shng,-0.0
131,RoofMatl_Tar&Grv,-0.0
132,MoSold_12,0.0
133,MoSold_2,0.0
134,MoSold_3,-0.0
135,MoSold_4,0.0
136,MoSold_8,-0.0
137,MoSold_9,-0.0
138,MSZoning_RM,-0.0
139,ExterCond_Fa,-0.0
140,ExterCond_Gd,-0.0
141,SaleCondition_Alloca,0.0
142,SaleCondition_Family,0.0
143,SaleCondition_Partial,0.0
144,Foundation_Slab,-0.0
145,SaleType_ConLD,0.0
146,SaleType_WD,-0.0
147,Neighborhood_BrDale,-0.0
148,Neighborhood_CollgCr,0.0
149,Neighborhood_Gilbert,-0.0
150,Neighborhood_NPkVill,0.0
151,Neighborhood_NoRidge,0.0
152,Neighborhood_OldTown,-0.0
153,Neighborhood_SWISU,0.0
154,Neighborhood_Sawyer,0.0
155,Neighborhood_SawyerW,-0.0
156,Neighborhood_Timber,-0.0
157,Neighborhood_Veenker,0.0
158,LotShape_IR2,0.0
159,LotShape_IR3,-0.0
160,LotShape_Reg,-0.0
161,Electrical_FuseF,0.0
162,Electrical_SBrkr,-0.0
163,RoofStyle_Gable,0.0
164,RoofStyle_Gambrel,0.0
165,RoofStyle_Hip,-0.0
166,HouseStyle_1.5Unf,0.0
167,HouseStyle_1Story,-0.0
168,HouseStyle_2.5Unf,0.0
169,HouseStyle_2Story,-0.0
170,HouseStyle_SFoyer,-0.0
171,BldgType_2fmCon,0.0
172,BldgType_TwnhsE,-0.0
173,Fence_GdWo,-0.0
174,Fence_MnPrv,0.0
175,Fence_MnWw,-0.0
176,LandSlope_Mod,-0.0
177,LandSlope_Sev,-0.0
178,MSSubClass_180,-0.0
179,MSSubClass_190,0.0
180,MSSubClass_45,0.0
181,MSSubClass_50,0.0
182,MSSubClass_60,-0.0
183,MSSubClass_75,0.0
184,MSSubClass_80,0.0
185,MSSubClass_85,0.0
186,MasVnrType_BrkFace,-0.0
187,MasVnrType_None,0.0
188,ExterQual_Gd,0.0
189,FireplaceQu_Fa,-0.0
190,FireplaceQu_Po,0.0
191,FireplaceQu_TA,0.0
